D:\Ufca\CC0051_AM\training_results\v4\10.pth; 10000; 111280; 114932; 122520; 126218; 2511; 27551; 32864; 35699; 39015
10000; 2396.9658203125; 6442.97265625; 5821.2041015625; 2404.015380859375; 5223.6328125; 2355.36572265625; 9311.7568359375; 8771.7060546875; 2565.841552734375; 3188.653564453125
111280; 7187.18310546875; 924.1094970703125; 3725.93212890625; 5335.70947265625; 2780.76123046875; 6244.94140625; 5226.39306640625; 5242.7587890625; 7803.5791015625; 7436.61083984375
114932; 6314.67041015625; 3994.82568359375; 1382.590087890625; 4224.0234375; 3403.176025390625; 5235.49658203125; 5581.61474609375; 5555.12890625; 6591.0771484375; 6191.6689453125
122520; 5391.86474609375; 4162.6162109375; 3075.496826171875; 2199.18115234375; 3017.43408203125; 3408.841796875; 6444.20947265625; 6500.92724609375; 5360.85986328125; 4903.66357421875
126218; 13581.013671875; 6960.7001953125; 7047.2138671875; 11279.626953125; 8264.2265625; 12413.5263671875; 4960.96484375; 6473.5654296875; 14140.6240234375; 13353.80859375
2511; 4297.880859375; 5339.8837890625; 4577.93212890625; 1601.0113525390625; 3615.14306640625; 1772.6715087890625; 7922.02392578125; 7585.9501953125; 3899.183837890625; 3993.96435546875
27551; 9210.82421875; 3605.362060546875; 3753.437255859375; 6529.35107421875; 3726.31884765625; 7256.513671875; 2412.714599609375; 4890.9267578125; 9271.220703125; 8590.736328125
32864; 13125.068359375; 7889.70654296875; 8112.48681640625; 11964.2177734375; 7818.4404296875; 12614.6103515625; 7236.359375; 3874.512451171875; 13762.1181640625; 14294.4482421875
35699; 5756.92724609375; 5319.78125; 4679.48779296875; 5286.39404296875; 3208.56396484375; 5434.67138671875; 7521.77587890625; 5299.3642578125; 6070.5234375; 7226.87158203125
39015; 3402.810546875; 6533.9716796875; 5558.2607421875; 2002.5484619140625; 5620.5830078125; 2405.943603515625; 8958.0068359375; 9324.5478515625; 3276.478271484375; 1688.277099609375
================================================
D:\Ufca\CC0051_AM\training_results\v4\20.pth; 10000; 111280; 114932; 122520; 126218; 2511; 27551; 32864; 35699; 39015
10000; 6122.77734375; 7984.58251953125; 11696.14453125; 4268.3154296875; 3633.031005859375; 4742.759765625; 21873.9140625; 20601.544921875; 6694.6044921875; 7877.54638671875
111280; 10955.3447265625; 2495.9970703125; 9963.34765625; 6879.03759765625; 5789.94921875; 8825.271484375; 18523.970703125; 17799.58984375; 11891.95703125; 11785.345703125
114932; 10732.6279296875; 7956.39111328125; 6965.9755859375; 5719.009765625; 7515.44482421875; 7941.8017578125; 18155.421875; 18197.453125; 10861.5576171875; 9978.578125
122520; 11523.8310546875; 5385.1337890625; 7088.6640625; 5031.5322265625; 6167.84228515625; 7712.51416015625; 17041.361328125; 17058.658203125; 11669.8271484375; 10911.2861328125
126218; 25339.1640625; 14558.7138671875; 10029.021484375; 19520.75; 20090.896484375; 22290.798828125; 8558.6123046875; 12227.96484375; 25970.109375; 24500.72265625
2511; 6212.45703125; 10088.333984375; 13653.1875; 3108.73486328125; 4047.462646484375; 1185.1890869140625; 23781.4609375; 23194.17578125; 5373.55517578125; 5756.9140625
27551; 18584.45703125; 8641.0966796875; 6417.798828125; 12654.6005859375; 12383.6455078125; 14448.33203125; 9995.18359375; 12700.3291015625; 18442.404296875; 17458.177734375
32864; 29433.798828125; 20145.8828125; 17038.82421875; 26158.59765625; 24182.08203125; 27805.275390625; 13543.9736328125; 5849.52392578125; 30383.130859375; 31547.36328125
35699; 13547.197265625; 9251.5283203125; 9889.2939453125; 11736.669921875; 8745.6201171875; 12283.16015625; 17474.107421875; 13568.7939453125; 14186.1416015625; 16305.3447265625
39015; 7246.26123046875; 9624.962890625; 12061.12109375; 3025.515869140625; 6023.2119140625; 4111.31884765625; 22354.728515625; 22683.298828125; 6864.2255859375; 4680.5517578125
================================================
D:\Ufca\CC0051_AM\training_results\v4\30.pth; 10000; 111280; 114932; 122520; 126218; 2511; 27551; 32864; 35699; 39015
10000; 4219.57958984375; 11569.82421875; 12828.6982421875; 3342.41748046875; 7961.37939453125; 2668.502197265625; 21732.58203125; 22926.28515625; 5797.2861328125; 6405.09423828125
111280; 13127.40625; 2345.024658203125; 6000.9716796875; 8302.9765625; 3622.56640625; 9682.263671875; 13418.70703125; 14976.5263671875; 14948.7294921875; 14269.470703125
114932; 11885.73828125; 5947.37744140625; 5030.45556640625; 6563.34375; 4758.9404296875; 8022.18017578125; 14327.365234375; 16412.666015625; 13274.490234375; 12299.033203125
122520; 11078.8837890625; 5672.84619140625; 6264.63330078125; 5233.55908203125; 3579.60888671875; 6773.95947265625; 15062.2666015625; 17014.16015625; 12444.650390625; 11531.546875
126218; 26596.548828125; 12223.1806640625; 10665.0341796875; 21039.759765625; 16061.5419921875; 22675.919921875; 5332.2197265625; 9533.8427734375; 28204.099609375; 26774.82421875
2511; 7112.7236328125; 9464.7607421875; 10464.2490234375; 2236.466796875; 5672.26953125; 2477.638671875; 19310.43359375; 20761.818359375; 8204.10546875; 8045.60498046875
27551; 19631.810546875; 6129.4921875; 4768.55908203125; 14087.1630859375; 8746.5185546875; 15336.0595703125; 6347.2021484375; 10061.7802734375; 21025.072265625; 19947.388671875
32864; 32401.57421875; 19138.455078125; 18273.740234375; 28287.052734375; 21457.990234375; 29232.76171875; 12520.3857421875; 6713.7705078125; 34251.2890625; 34452.09375
35699; 13626.474609375; 7296.998046875; 7838.921875; 10596.2890625; 4589.90673828125; 10904.1279296875; 14627.044921875; 13668.869140625; 15337.77734375; 16278.974609375
39015; 5906.73291015625; 11910.1494140625; 12610.517578125; 2557.29541015625; 9081.9453125; 3167.415283203125; 21489.7421875; 23718.240234375; 6611.0263671875; 4615.9248046875
================================================
D:\Ufca\CC0051_AM\training_results\v4\40.pth; 10000; 111280; 114932; 122520; 126218; 2511; 27551; 32864; 35699; 39015
10000; 6140.2958984375; 10576.8125; 12879.955078125; 4724.8818359375; 7860.93603515625; 3926.336669921875; 23470.52734375; 27673.30078125; 6303.13671875; 10007.7451171875
111280; 13589.40234375; 2625.8525390625; 7782.2509765625; 9805.2353515625; 4485.26123046875; 10127.9873046875; 16784.06640625; 21659.44921875; 14152.2939453125; 16180.0185546875
114932; 12132.6220703125; 7263.3671875; 6823.99755859375; 7601.35693359375; 6282.79736328125; 8153.56640625; 18038.275390625; 23446.21484375; 12123.4619140625; 13820.8291015625
122520; 11315.0654296875; 6885.16015625; 8347.8388671875; 5815.783203125; 5417.2412109375; 6440.0390625; 18876.359375; 24333.27734375; 11151.849609375; 12781.6845703125
126218; 26911.171875; 12723.44140625; 10207.21875; 21907.75; 15832.140625; 22749.283203125; 8394.421875; 15795.7568359375; 27246.52734375; 27960.646484375
2511; 8000.67724609375; 10002.12890625; 11951.7333984375; 3492.657958984375; 7096.2724609375; 2588.202880859375; 22434.6796875; 27276.884765625; 7443.70458984375; 10041.0556640625
27551; 22677.830078125; 8621.2705078125; 6844.9892578125; 17787.978515625; 10330.8359375; 17751.416015625; 7192.3427734375; 15098.6494140625; 22503.205078125; 24025.21484375
32864; 39771.07421875; 26747.396484375; 24576.7421875; 37188.3046875; 27648.734375; 36808.0078125; 17938.154296875; 8039.3603515625; 40253.01953125; 43854.87890625
35699; 18305.31640625; 9865.080078125; 9317.6318359375; 16620.72265625; 7596.92822265625; 15698.896484375; 15450.9521484375; 15644.4892578125; 18571.34765625; 22881.228515625
39015; 6734.86376953125; 13126.2421875; 14969.8017578125; 2900.48779296875; 11473.0390625; 4095.337890625; 25432.8046875; 31221.958984375; 6281.8076171875; 5521.31982421875
================================================
D:\Ufca\CC0051_AM\training_results\v4\50.pth; 10000; 111280; 114932; 122520; 126218; 2511; 27551; 32864; 35699; 39015
10000; 9581.1796875; 11988.6123046875; 16830.77734375; 9733.64453125; 8497.9462890625; 7130.0576171875; 37639.4296875; 40143.83984375; 9896.2685546875; 15908.5537109375
111280; 16868.927734375; 4116.47265625; 11693.3955078125; 15605.34765625; 5004.0703125; 13562.0234375; 31016.103515625; 34273.26953125; 17632.888671875; 21947.83203125
114932; 13662.6123046875; 10389.244140625; 12940.044921875; 11574.6240234375; 8245.025390625; 9660.34765625; 34395.59375; 37980.95703125; 13532.2958984375; 17631.802734375
122520; 11216.9169921875; 12107.9208984375; 16639.5390625; 7536.13330078125; 9556.583984375; 5829.654296875; 37532.1171875; 41211.53515625; 10752.2080078125; 14345.5908203125
126218; 38767.51953125; 19460.66015625; 14694.5595703125; 36564.140625; 23042.787109375; 34676.03515625; 12496.3828125; 19126.005859375; 39202.1015625; 42620.8359375
2511; 7815.99267578125; 16294.3291015625; 21013.296875; 4354.2431640625; 12868.2333984375; 1491.8592529296875; 41874.0546875; 45143.8828125; 6546.375; 10906.7451171875
27551; 33105.76171875; 13815.2841796875; 9792.3623046875; 30847.71484375; 16291.7412109375; 28216.681640625; 14447.5830078125; 20675.27734375; 32958.578125; 37026.7578125
