D:\Ufca\CC0051_AM\training_results\v5\10.pth; 12580477; 13035077; 1561110; 16178681; 24094653; 26205777; 29155212; 31178212; 33396948; 34627841; 38369349; 40605147; 41209827; 4206964; 42941100; 44095762; 44405066; 44508094; 464362; 46986414; 4709881; 49238328; 50091196; 5043010; 50705071; 53129443; 55144522; 56120475; 56132807; 57116033; 58481572; 63261835; 6368038; 65017789; 70095154; 70781052; 7093411; 71625222; 72302403; 73580471; 74677422; 79979666; 80666118; 82044280; 84013237; 88819587; 89631139; 89943723; 95308449
34627841; 42030.75; 5840.8232421875; 11583.0107421875; 24237.205078125; 19534.49609375; 17131.79296875; 3313.927734375; 13666.880859375; 36500.484375; 18883.802734375; 8502.5234375; 5268.7626953125; 23685.0859375; 70903.4375; 11973.19140625; 21024.271484375; 26651.140625; 57609.6796875; 42781.13671875; 46481.72265625; 26577.9453125; 27759.587890625; 3516.576416015625; 33852.16796875; 23938.03515625; 19665.615234375; 30557.169921875; 10382.6884765625; 11075.2109375; 21503.703125; 9766.6298828125; 18152.09765625; 25655.27734375; 27994.34375; 19883.701171875; 20954.35546875; 28817.447265625; 30105.05078125; 34676.9296875; 22476.81640625; 40468.08984375; 6716.7998046875; 14324.814453125; 4451.19580078125; 4709.76806640625; 25678.93359375; 14414.4912109375; 28720.439453125; 11164.7236328125
38369349; 43735.30859375; 7831.89404296875; 11288.3525390625; 23439.794921875; 21174.8046875; 16745.05078125; 3930.8173828125; 13787.216796875; 35671.6328125; 18186.0078125; 6949.15283203125; 8197.7919921875; 22600.9453125; 72010.15625; 10835.4775390625; 22807.818359375; 25743.595703125; 56615.06640625; 41780.0546875; 45323.640625; 25510.857421875; 26601.66796875; 5240.41943359375; 33014.390625; 23194.755859375; 21650.1484375; 29691.1953125; 13124.1865234375; 12073.009765625; 20360.5234375; 12518.0791015625; 17771.87109375; 24856.109375; 26936.34375; 19449.40625; 20378.640625; 27717.341796875; 29056.677734375; 35620.37109375; 21543.763671875; 39451.2578125; 7532.6435546875; 13626.1484375; 6917.57177734375; 5210.6630859375; 24816.458984375; 14114.25390625; 28142.828125; 12831.6630859375
40605147; 44001.47265625; 6795.0625; 10575.8251953125; 22777.853515625; 21020.451171875; 16601.462890625; 6641.765625; 13353.078125; 35180.859375; 18054.279296875; 7574.74072265625; 8126.7080078125; 22703.9375; 72559.3515625; 11832.4951171875; 23671.962890625; 25318.357421875; 56200.03125; 41566.3203125; 45043.34375; 25578.623046875; 26140.88671875; 6236.99951171875; 32610.142578125; 23266.662109375; 21746.8671875; 29447.58203125; 12405.4873046875; 11556.759765625; 20148.482421875; 11258.0732421875; 16706.125; 24439.3125; 26887.572265625; 19435.77734375; 20172.228515625; 27921.005859375; 28929.6484375; 36416.9765625; 21196.181640625; 39115.3359375; 8273.43359375; 13320.50390625; 6805.74560546875; 3999.48486328125; 24706.08203125; 14077.0185546875; 27837.349609375; 13181.736328125
41209827; 45218.58203125; 6545.31103515625; 9429.087890625; 21606.8515625; 22637.380859375; 14829.47265625; 4966.62841796875; 11654.1455078125; 33911.8125; 16281.0224609375; 5515.3681640625; 7050.57177734375; 20739.23046875; 73711.9296875; 9227.89453125; 24189.97265625; 23893.6953125; 54837.46875; 40028.66015625; 43571.296875; 23715.857421875; 24936.078125; 4378.93798828125; 31203.24609375; 21272.6015625; 23042.375; 27951.189453125; 13819.7548828125; 10026.3515625; 18684.33203125; 13102.220703125; 15978.134765625; 23056.326171875; 25166.953125; 17532.78515625; 18486.56640625; 25948.150390625; 27343.390625; 37352.01953125; 19699.17578125; 37738.484375; 5376.68798828125; 11717.3203125; 6588.837890625; 4350.28076171875; 23100.701171875; 12241.2744140625; 26331.51953125; 14171.4306640625
4206964; 8422.1591796875; 49924.8515625; 57015.89453125; 69694.953125; 27688.4453125; 62716.16796875; 44603.84375; 58620.21484375; 82100.3359375; 64548.97265625; 53551.9453125; 47361.5234375; 69215.625; 25296.13671875; 57058.2578125; 26235.970703125; 72098.1953125; 103177.1015625; 88378.3671875; 91984.953125; 72123.2734375; 73205.7265625; 47865.69921875; 79472.1640625; 69560.375; 28319.306640625; 76131.234375; 39195.0078125; 55943.90625; 66951.40625; 40984.45703125; 63392.34375; 71211.4921875; 73577.4765625; 65467.77734375; 66573.453125; 74188.140625; 75679.0390625; 11656.607421875; 67931.4765625; 86030.2109375; 51331.64453125; 59680.30078125; 46341.37890625; 48638.11328125; 71219.1328125; 60009.01953125; 74283.7890625; 34859.875
42941100; 28469.462890625; 20389.1015625; 26906.818359375; 39443.89453125; 10664.07421875; 32111.09765625; 13866.7548828125; 28746.287109375; 51461.45703125; 33922.96484375; 23133.12109375; 18204.71875; 38496.4765625; 56288.171875; 26003.158203125; 7851.70068359375; 41714.87109375; 72515.0546875; 57513.97265625; 61332.08984375; 41280.08203125; 42713.3671875; 17692.130859375; 48796.78125; 38770.3125; 10266.6572265625; 45237.9765625; 13212.826171875; 25962.5; 36333.83203125; 14877.2080078125; 33405.2734375; 40731.14453125; 42722.0078125; 34651.0390625; 35973.40234375; 43231.05078125; 44840.62890625; 20128.6875; 37484.51953125; 55265.53125; 21299.720703125; 29500.767578125; 16990.962890625; 19276.552734375; 40304.921875; 29388.791015625; 43544.2421875; 7890.18359375
44095762; 26334.66015625; 21115.658203125; 28317.287109375; 40856.2734375; 9603.9599609375; 33364.28125; 15629.0205078125; 29782.591796875; 52832.23046875; 35346.828125; 24944.857421875; 18666.373046875; 40128.50390625; 54935.75390625; 27789.3203125; 4374.5625; 43142.6484375; 73930.3125; 58986.87109375; 62918.73046875; 42867.015625; 44323.125; 18933.125; 50167.34375; 40186.859375; 8322.7548828125; 46668.3515625; 12414.693359375; 26684.703125; 37929.6953125; 14576.63671875; 34631.39453125; 42179.72265625; 44309.69140625; 35949.453125; 37272.5859375; 44772.91796875; 46410.28515625; 19451.478515625; 38958.65234375; 56720.9296875; 22441.23046875; 30885.837890625; 17789.3984375; 20634.291015625; 41802.32421875; 30666.54296875; 44821.53515625; 8773.4521484375
44405066; 48856.51171875; 6693.77783203125; 6114.41748046875; 17803.294921875; 25858.697265625; 11979.08203125; 9373.33984375; 8879.4765625; 30321.87890625; 13058.083984375; 3540.19580078125; 9070.9541015625; 17559.93359375; 77433.2578125; 7862.2021484375; 28216.34375; 20169.146484375; 51190.47265625; 36610.40625; 39964.21484375; 20535.369140625; 21196.109375; 7212.8525390625; 27653.69140625; 18265.275390625; 26530.875; 24643.646484375; 16410.033203125; 8397.982421875; 15169.857421875; 15192.70703125; 12158.3056640625; 19533.103515625; 21881.431640625; 14837.46875; 15322.912109375; 22973.513671875; 24015.38671875; 41193.0234375; 16180.0234375; 34184.05078125; 6277.0791015625; 8216.939453125; 8873.560546875; 4582.1171875; 20007.943359375; 9680.091796875; 23152.19921875; 17701.28515625
44508094; 84519.65625; 38811.45703125; 31502.798828125; 18845.083984375; 61508.265625; 25878.72265625; 43991.7734375; 30216.9921875; 6665.65185546875; 23898.67578125; 34915.94921875; 41636.12109375; 19505.7890625; 113552.375; 31841.373046875; 63256.19921875; 16405.537109375; 14936.0234375; 2971.164794921875; 5151.3447265625; 16672.3125; 15383.3193359375; 40718.55859375; 9034.447265625; 19177.466796875; 61487.89453125; 13005.06640625; 50343.609375; 33038.3359375; 21498.736328125; 48802.03125; 25316.630859375; 17372.98828125; 15220.5419921875; 23459.17578125; 21949.158203125; 15194.8486328125; 13118.1533203125; 77295.640625; 20613.564453125; 3294.57470703125; 37418.90234375; 28724.978515625; 42393.23828125; 39845.33984375; 17792.466796875; 28588.748046875; 14927.033203125; 53644.421875
464362; 57913.96484375; 12655.384765625; 6052.2255859375; 9275.0078125; 35099.6953125; 3269.668701171875; 17399.841796875; 6906.01123046875; 20556.94140625; 4269.84765625; 8740.06640625; 15914.951171875; 8944.5673828125; 86837.125; 6303.44873046875; 36620.69140625; 11405.9013671875; 41761.89453125; 26860.716796875; 30826.833984375; 11264.09375; 12146.9287109375; 14231.3798828125; 18033.880859375; 8893.1044921875; 34938.7578125; 14739.728515625; 24217.91015625; 8186.62060546875; 5992.14306640625; 22834.134765625; 4858.3173828125; 10119.33984375; 12493.3623046875; 5606.43603515625; 5723.95556640625; 13538.400390625; 14274.3056640625; 50629.9375; 7917.9267578125; 24462.19921875; 11962.111328125; 4493.5791015625; 16080.0712890625; 13781.142578125; 9908.9814453125; 3249.654052734375; 13012.9326171875; 27186.318359375
46986414; 71353.171875; 26065.7109375; 18375.072265625; 6752.42822265625; 48304.5078125; 13345.583984375; 30561.951171875; 17930.333984375; 8759.76171875; 10963.1787109375; 21333.869140625; 28997.005859375; 6561.08056640625; 100047.2890625; 18461.498046875; 50131.5625; 5029.07177734375; 28735.10546875; 14239.001953125; 17438.78515625; 4669.46923828125; 2592.9755859375; 27603.41015625; 6402.43212890625; 7362.9384765625; 48466.50390625; 5202.84912109375; 37705.7734375; 20817.537109375; 8162.1328125; 36173.65234375; 13032.275390625; 5807.7763671875; 3419.083740234375; 11316.9599609375; 9743.0224609375; 5732.623046875; 3618.677978515625; 63675.65625; 7903.79150390625; 11875.0693359375; 24511.8046875; 15695.3994140625; 29500.125; 26570.23046875; 6353.1357421875; 15797.3232421875; 6833.27001953125; 40250.0703125
4709881; 30308.0390625; 19307.783203125; 25363.03515625; 37812.33984375; 10842.1669921875; 30919.669921875; 12802.57421875; 27527.8828125; 50041.44140625; 32526.15234375; 21427.677734375; 17551.49609375; 37023.4453125; 57781.3671875; 24773.947265625; 10980.44140625; 40131.8046875; 71028.6484375; 56142.85546875; 59738.09375; 39860.7578125; 41007.53515625; 16709.40625; 47377.9140625; 37537.16796875; 11864.1513671875; 43911.03515625; 13054.0322265625; 25094.962890625; 34727.27734375; 14300.5654296875; 31854.443359375; 39281.359375; 41271.0546875; 33564.640625; 34702.58984375; 41954.0; 43429.76953125; 21414.267578125; 35922.20703125; 53808.52734375; 20262.96875; 27934.583984375; 16119.6259765625; 17442.46875; 39039.96875; 28209.669921875; 42381.1328125; 6709.748046875
49238328; 43348.1875; 6030.103515625; 10553.599609375; 23088.58984375; 20248.693359375; 16563.619140625; 5275.80322265625; 13186.3408203125; 35502.52734375; 18194.076171875; 7324.06689453125; 6853.16748046875; 22871.48046875; 72029.40625; 11797.5234375; 22890.388671875; 25651.80078125; 56591.14453125; 41876.44921875; 45421.1171875; 25815.078125; 26497.9609375; 4457.74169921875; 32958.984375; 23362.455078125; 20812.03125; 29806.45703125; 11345.9921875; 11209.7626953125; 20460.513671875; 10186.521484375; 16961.947265625; 24606.6484375; 27183.25; 19499.109375; 20236.09375; 28177.330078125; 29191.146484375; 35817.60546875; 21513.046875; 39484.24609375; 7292.92333984375; 13353.5615234375; 5127.72314453125; 3021.649658203125; 24925.39453125; 13965.9453125; 27984.333984375; 12276.90625
50091196; 39546.328125; 9017.8203125; 14667.2587890625; 27162.080078125; 17258.220703125; 20147.1953125; 3051.765625; 16582.130859375; 39452.3203125; 21811.056640625; 11010.861328125; 7451.20751953125; 26387.11328125; 68062.3203125; 14500.4970703125; 18551.541015625; 29500.451171875; 60460.6640625; 45603.4375; 49237.75; 29293.01953125; 30584.970703125; 5967.6826171875; 36778.359375; 26773.8203125; 17669.962890625; 33473.8203125; 9893.466796875; 14286.97265625; 24295.369140625; 9933.84375; 21226.611328125; 28582.451171875; 30785.66796875; 22857.3515625; 23921.064453125; 31456.53125; 32933.43359375; 31749.724609375; 25316.544921875; 43327.74609375; 9197.5029296875; 17174.921875; 6407.421875; 7228.78369140625; 28559.453125; 17453.8515625; 31701.837890625; 8815.1513671875
5043010; 69282.4296875; 23697.513671875; 16391.29296875; 4810.65234375; 46405.26953125; 10827.3427734375; 28755.02734375; 15446.1005859375; 9355.8857421875; 8706.001953125; 19782.083984375; 26616.7265625; 5213.8115234375; 98275.8359375; 16717.232421875; 48007.578125; 3083.252197265625; 30247.703125; 15584.35546875; 19356.171875; 3561.4052734375; 3300.531005859375; 25569.76171875; 6459.28564453125; 4779.77001953125; 46376.37109375; 4251.76220703125; 35398.953125; 18085.349609375; 6624.99462890625; 33925.0546875; 10649.396484375; 3732.32861328125; 2899.94482421875; 8594.044921875; 7002.884765625; 5050.77978515625; 3933.435546875; 62017.67578125; 6019.81396484375; 13165.8955078125; 22396.06640625; 13690.5107421875; 27346.3203125; 24746.53515625; 4217.09423828125; 13441.7021484375; 4464.9033203125; 38418.70703125
50705071; 40203.19140625; 8028.7802734375; 13957.6064453125; 26420.3671875; 18176.853515625; 19169.18359375; 3557.056884765625; 15518.09375; 38589.94921875; 20950.33203125; 10825.283203125; 5869.88134765625; 25620.005859375; 69003.7421875; 13810.3037109375; 19016.087890625; 28742.27734375; 59602.28125; 44736.11328125; 48473.09765625; 28476.080078125; 29973.462890625; 5179.0498046875; 35903.671875; 25785.88671875; 18225.34375; 32588.60546875; 9816.8935546875; 12904.912109375; 23666.802734375; 9849.83984375; 20466.75390625; 27762.0703125; 29992.306640625; 21771.28515625; 22979.76953125; 30592.6796875; 32134.896484375; 32846.859375; 24549.572265625; 42520.26171875; 7995.86181640625; 16491.57421875; 5610.6474609375; 7278.81591796875; 27683.783203125; 16463.48046875; 30688.90234375; 9905.8935546875
53129443; 17490.7421875; 28724.0546875; 36012.15234375; 48772.66796875; 7070.64453125; 41742.1484375; 24190.46484375; 37772.41015625; 61045.80078125; 43703.328125; 32968.80859375; 26435.40234375; 48530.05078125; 46603.58203125; 36568.01171875; 8151.51220703125; 51316.58203125; 82277.90625; 67503.8828125; 71254.671875; 51428.21875; 52384.31640625; 26902.267578125; 58524.5078125; 48737.86328125; 7148.48876953125; 55237.1875; 18013.52734375; 34875.58203125; 46233.8359375; 19541.779296875; 42273.1953125; 50177.0859375; 52838.5625; 44530.94140625; 45593.0546875; 53614.46875; 54824.5859375; 12031.8408203125; 47210.6953125; 65129.8828125; 30660.791015625; 38899.6796875; 25284.5078125; 27832.06640625; 50291.84765625; 39022.37890625; 53170.7109375; 14185.7333984375
55144522; 39110.34765625; 8444.7685546875; 14648.3583984375; 27327.857421875; 16765.548828125; 20298.486328125; 4143.64892578125; 17065.103515625; 39517.546875; 22071.93359375; 11452.3818359375; 7952.15625; 26857.70703125; 67919.3984375; 14918.5166015625; 18372.875; 29796.486328125; 60707.7578125; 45866.81640625; 49601.2421875; 29733.068359375; 30742.708984375; 6401.43994140625; 36911.98828125; 27167.115234375; 16800.615234375; 33518.421875; 8964.5; 14303.2607421875; 24532.763671875; 8464.6591796875; 21106.888671875; 28717.58984375; 31065.65234375; 23012.041015625; 24118.20703125; 31973.462890625; 33135.0703125; 31698.859375; 25647.76953125; 43485.45703125; 10317.708984375; 17555.505859375; 6367.21533203125; 7300.7138671875; 28641.56640625; 17556.306640625; 31760.013671875; 8528.5087890625
56120475; 51488.8828125; 6069.31787109375; 4206.544921875; 14972.7607421875; 28467.640625; 8611.4541015625; 12642.23828125; 6171.64404296875; 26895.09375; 10577.1083984375; 6189.55078125; 9784.9541015625; 15599.263671875; 80706.484375; 8119.01513671875; 30781.45703125; 17589.51171875; 48110.5234375; 33511.64453125; 37345.22265625; 18167.841796875; 18626.5703125; 8659.12890625; 24522.64453125; 15511.7236328125; 28416.15234375; 21629.517578125; 17272.64453125; 4730.119140625; 12905.0224609375; 15712.349609375; 8263.55078125; 16262.84765625; 19489.923828125; 11751.953125; 11955.12109375; 20518.130859375; 21157.166015625; 44795.01171875; 13975.158203125; 31062.94921875; 7563.76611328125; 6335.6923828125; 9714.431640625; 7859.17333984375; 16879.908203125; 6441.81787109375; 19340.28125; 21065.103515625
56132807; 28615.8828125; 17681.056640625; 25023.87109375; 37666.88671875; 8092.5634765625; 30344.498046875; 13290.880859375; 26406.291015625; 49824.76171875; 32421.974609375; 22141.81640625; 14950.28515625; 37259.64453125; 57862.1171875; 25420.93359375; 8353.0419921875; 40142.578125; 70969.7421875; 56148.70703125; 60003.29296875; 40111.5703125; 41355.3046875; 15643.541015625; 47261.1796875; 37296.53515625; 7248.3916015625; 43991.03515625; 8101.81982421875; 23365.4140625; 35133.6796875; 10063.828125; 31301.966796875; 39015.97265625; 41577.421875; 33084.62890625; 34242.73046875; 42176.91796875; 43589.70703125; 22421.4375; 35975.50390625; 53903.0859375; 19124.98828125; 27775.107421875; 14058.708984375; 17237.673828125; 39039.609375; 27698.998046875; 41823.80859375; 5529.7333984375
57116033; 45315.91015625; 5996.82861328125; 9275.779296875; 21428.6484375; 22647.890625; 14638.1787109375; 5008.32568359375; 11713.31640625; 33658.31640625; 16166.01171875; 5148.77001953125; 7319.041015625; 20784.203125; 73838.6015625; 9103.4990234375; 24218.10546875; 23743.94140625; 54673.62890625; 39834.94921875; 43467.984375; 23627.537109375; 24686.693359375; 4253.04736328125; 31011.458984375; 21254.66796875; 22959.55859375; 27710.505859375; 13455.1103515625; 9898.9619140625; 18355.1640625; 12715.9052734375; 15623.3017578125; 22890.060546875; 25043.720703125; 17458.646484375; 18322.544921875; 25827.583984375; 27153.984375; 37535.234375; 19610.501953125; 37478.68359375; 5992.005859375; 11557.552734375; 6203.5146484375; 3983.30029296875; 22856.927734375; 12002.1640625; 26101.25; 14382.4189453125
58481572; 44638.58984375; 2127.837890625; 9337.154296875; 21538.826171875; 21684.068359375; 14892.9560546875; 8169.39013671875; 10664.4033203125; 33765.1796875; 16861.6484375; 8284.3984375; 3891.74609375; 21878.177734375; 73932.9140625; 11985.9091796875; 24240.439453125; 24095.36328125; 54872.8515625; 40320.91015625; 44045.515625; 24646.751953125; 25400.1171875; 4494.583984375; 31284.984375; 21866.59375; 21838.984375; 28388.3671875; 10517.447265625; 8053.7236328125; 19482.994140625; 9178.9267578125; 14938.2880859375; 23019.478515625; 26077.58203125; 17935.330078125; 18512.14453125; 26941.072265625; 27932.998046875; 38201.19140625; 20269.125; 37933.34765625; 6007.48291015625; 11975.912109375; 3785.61083984375; 3956.0400390625; 23609.833984375; 12396.171875; 26109.76171875; 14443.400390625
63261835; 44138.03125; 6839.89599609375; 10657.119140625; 22763.30078125; 21240.791015625; 16540.1640625; 6626.138671875; 13484.5224609375; 35074.71875; 18006.646484375; 7522.19482421875; 8494.736328125; 22666.564453125; 72670.1953125; 11685.228515625; 23731.04296875; 25257.634765625; 56112.98046875; 41459.73828125; 44978.3046875; 25506.359375; 26052.59375; 6355.58984375; 32505.279296875; 23223.466796875; 21857.083984375; 29300.578125; 12570.2509765625; 11633.6513671875; 20031.966796875; 11462.8291015625; 16669.43359375; 24385.642578125; 26790.791015625; 19386.365234375; 20107.50390625; 27819.505859375; 28817.744140625; 36534.53515625; 21193.33984375; 38979.10546875; 8615.419921875; 13319.763671875; 7032.70947265625; 4350.4658203125; 24573.021484375; 14016.4599609375; 27738.953125; 13433.87109375
6368038; 44741.98828125; 3030.41259765625; 8742.66796875; 21447.08984375; 21738.314453125; 14540.7119140625; 6904.97900390625; 11005.044921875; 33593.85546875; 16518.458984375; 7106.2744140625; 4941.1826171875; 21441.15234375; 73906.625; 10852.126953125; 24206.298828125; 24063.52734375; 54821.8359375; 40098.6953125; 43874.78125; 24290.4921875; 25091.765625; 3065.250244140625; 31150.76171875; 21534.89453125; 21699.912109375; 28059.763671875; 11221.0029296875; 8396.3330078125; 19118.703125; 9667.146484375; 14938.9150390625; 22681.9609375; 25687.474609375; 17498.171875; 18251.47265625; 26645.556640625; 27507.716796875; 37924.2265625; 20088.240234375; 37742.9921875; 5896.15185546875; 11866.966796875; 3586.1767578125; 3695.60302734375; 23102.03125; 11895.3935546875; 25818.5625; 14186.4423828125
